law,data_seed,init,family,region,event,model_n,model_estimate,model_se,model_min_ess,model_min_soft_probability,model_qualified,oracle_n,oracle_estimate,oracle_se,oracle_min_ess,oracle_min_soft_probability,oracle_qualified,error,qualified,reference_seconds,supplement_truth,supplement_model_effect,supplement_error,supplement_model_qualified,model_reference_method,original_oracle_discrepancy
bimodal,101,1701,gaussian_diag,central,rare,65536,0.0704978530838948,0.0473185853994323,7.332854653746815,7.362735195303449e-07,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,-0.1165673271668541,False,0.012553124979604,0.18003941506712395,0.0,-0.18003941506712395,True,analytic_or_scalar_quadrature,0.007025765183624938
bimodal,101,1701,gaussian_diag,boundary,common,65536,-0.0079180624392375,0.0073735064181497,1708.609625621152,0.0047733402910358,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,-0.6235833774367975,True,0.0125631249975413,0.6101222634713734,0.0,-0.6101222634713734,True,analytic_or_scalar_quadrature,0.005543051526186504
bimodal,101,1701,gaussian_diag,boundary,rare,65536,0.0071244826437447,0.0081075560734926,437.193099209705,0.0006714840816712,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,-0.1839576081971538,True,0.0123750419588759,0.1800679203675819,0.0,-0.1800679203675819,True,analytic_or_scalar_quadrature,0.011014170473316598
bimodal,101,1701,gaussian_diag,extrapolated,common,65536,0.0031907898888603,0.0111108363581418,169.55534993872794,0.0001109378826612,False,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.8446906904384449,False,0.0119002079591155,0.832957088983128,0.0,-0.832957088983128,True,analytic_or_scalar_quadrature,0.014924391344177224
bimodal,101,1701,gaussian_diag,extrapolated,rare,16384,-0.002138980020334,0.0081146205315567,732.1857985086841,0.0088248273213039,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,-0.1850957908165011,True,0.0033610419486649,0.18004779606350096,0.0,-0.18004779606350096,True,analytic_or_scalar_quadrature,0.0029090147326660265
bimodal,101,2903,gaussian_diag,central,common,4096,-0.0024286881813263,0.009028378331742,2414.1832627438685,0.4227877537495431,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.9698177253121624,True,0.0010438750032335,0.9658331817661894,0.0,-0.9658331817661894,True,analytic_or_scalar_quadrature,0.001555855364646641
bimodal,101,2903,gaussian_diag,central,rare,65536,-0.1146876116879222,0.0137957425854295,2.325541987141939,7.852098637575805e-07,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,-0.3017527919386712,False,0.0126413750112988,0.18003941506712395,0.0,-0.18003941506712395,True,analytic_or_scalar_quadrature,0.007025765183624938
bimodal,101,2903,gaussian_diag,boundary,common,16384,-0.030313549810943,0.0075485075347618,373.2174297309133,0.0030843255477056,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,-0.645978864808503,True,0.0032296249992214,0.6101222634713734,0.0,-0.6101222634713734,True,analytic_or_scalar_quadrature,0.005543051526186504
bimodal,101,2903,gaussian_diag,boundary,rare,65536,0.0073124163570561,0.0028702211468735,522.7903978602598,0.0007149970774635,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,-0.1837696744838424,True,0.0127245839685201,0.1800679203675819,0.0,-0.1800679203675819,True,analytic_or_scalar_quadrature,0.011014170473316598
bimodal,101,2903,gaussian_diag,extrapolated,common,65536,0.0019660851179524,0.0090420555884696,697.8381413394942,0.0005258972137852,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.8459153952093528,True,0.0124654590035788,0.832957088983128,0.0,-0.832957088983128,True,analytic_or_scalar_quadrature,0.014924391344177224
bimodal,101,2903,gaussian_diag,extrapolated,rare,16384,-0.033958158890986,0.0113953248960719,234.83799569889416,0.0010163073117504,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,-0.2169149696871531,True,0.0032142080017365,0.18004779606350096,0.0,-0.18004779606350096,True,analytic_or_scalar_quadrature,0.0029090147326660265
bimodal,101,1701,gaussian_rank2,central,common,4096,0.6683183917754842,0.0029975826789514,2352.9519601588427,0.4185685832356767,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.2990706453553516,True,0.0015353329945355,0.9658331817661894,0.670385458401467,-0.29544772336472236,True,analytic_or_scalar_quadrature,0.001555855364646641
bimodal,101,1701,gaussian_rank2,central,rare,65536,0.5478276717788205,0.0460891474116523,5.4268459601856875,1.2117799844860824e-06,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,0.3607624915280716,False,0.0168614170397631,0.18003941506712395,0.6703854584014668,0.49034604333434284,True,analytic_or_scalar_quadrature,0.007025765183624938
bimodal,101,1701,gaussian_rank2,boundary,common,16384,0.5116979140520747,0.011834419564528,488.1936902788114,0.0054600499002186,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,-0.1039674009454852,True,0.0044095420162193,0.6101222634713734,0.5113621969179725,-0.09876006655340097,True,analytic_or_scalar_quadrature,0.005543051526186504
bimodal,101,1701,gaussian_rank2,boundary,rare,65536,0.5344085726443532,0.0141207886039558,328.32863113020613,0.0004818504645499,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,0.3433264818034546,True,0.017183499992825,0.1800679203675819,0.5113621969179722,0.33129427655039034,True,analytic_or_scalar_quadrature,0.011014170473316598
bimodal,101,1701,gaussian_rank2,extrapolated,common,4096,0.0498807067998486,0.0054497506884739,249.90108801258728,9.482564467731036e-06,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.7980007735274566,True,0.0011968750040978,0.832957088983128,0.05140536954755692,-0.7815517194355711,True,analytic_or_scalar_quadrature,0.014924391344177224
bimodal,101,1701,gaussian_rank2,extrapolated,rare,4096,0.0640677784941146,0.012107323695091,212.1907758280594,3.275332078204479e-05,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,-0.1188890323020524,True,0.0011538749677129,0.18004779606350096,0.0514053695475567,-0.12864242651594426,True,analytic_or_scalar_quadrature,0.0029090147326660265
bimodal,101,2903,gaussian_rank2,central,common,4096,0.6851349509943344,0.0027312347802161,2267.0786262955457,0.3997169884048532,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.2822540861365015,True,0.0012076250277459,0.9658331817661894,0.6771858848215528,-0.28864729694463653,True,analytic_or_scalar_quadrature,0.001555855364646641
bimodal,101,2903,gaussian_rank2,central,rare,65536,0.7703354477199609,0.1046505073833051,4.451603570994305,5.713958713035889e-06,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,0.583270267469212,False,0.0173426659894175,0.18003941506712395,0.6771858848215531,0.4971464697544291,True,analytic_or_scalar_quadrature,0.007025765183624938
bimodal,101,2903,gaussian_rank2,boundary,common,16384,0.5601286390756601,0.0066795969361351,433.9943689939401,0.0050298399262973,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,-0.0555366759218998,True,0.0045152500388212,0.6101222634713734,0.5582477186936082,-0.05187454477776521,True,analytic_or_scalar_quadrature,0.005543051526186504
bimodal,101,2903,gaussian_rank2,boundary,rare,65536,0.5465951230314928,0.0121479720093995,495.7672330766891,0.0008291126025972,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,0.3555130321905942,True,0.016854332992807,0.1800679203675819,0.5582477186936083,0.37817979832602644,True,analytic_or_scalar_quadrature,0.011014170473316598
bimodal,101,2903,gaussian_rank2,extrapolated,common,16384,0.5231006761404985,0.0180956323221445,341.8892620535828,0.0052201120114326,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.3247808041868067,True,0.0045337500050663,0.832957088983128,0.5321882314886813,-0.3007688574944467,True,analytic_or_scalar_quadrature,0.014924391344177224
bimodal,101,2903,gaussian_rank2,extrapolated,rare,16384,0.5440349081415227,0.0138643390377596,307.69550231762065,0.0052627731165125,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,0.3610780973453555,True,0.0043621670338325,0.18004779606350096,0.5321882314886812,0.35214043542518025,True,analytic_or_scalar_quadrature,0.0029090147326660265
bimodal,101,0,gp_rbf,central,common,4096,0.0065150523161614,0.0072373493663031,2493.0920062955297,0.4337948600212866,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.9608739848146745,True,0.0015177919995039,0.9658331817661894,0.0,-0.9658331817661894,True,analytic_or_scalar_quadrature,0.001555855364646641
bimodal,101,0,gp_rbf,central,rare,65536,-0.0408863159778857,0.0892801153690406,4.273346730478603,3.029475186777207e-08,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,-0.2279514962286347,False,0.0112748750252649,0.18003941506712395,0.0,-0.18003941506712395,True,analytic_or_scalar_quadrature,0.007025765183624938
bimodal,101,0,gp_rbf,boundary,common,16384,0.0157657249525542,0.0081149721096254,700.7679992367192,0.0117105089579744,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,-0.5998995900450057,True,0.0035887089907191,0.6101222634713734,0.0,-0.6101222634713734,True,analytic_or_scalar_quadrature,0.005543051526186504
bimodal,101,0,gp_rbf,boundary,rare,65536,-0.0076542778849632,0.0088598730868289,353.64568236830706,0.0006060387145626,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,-0.1987363687258617,True,0.0120584159740246,0.1800679203675819,0.0,-0.1800679203675819,True,analytic_or_scalar_quadrature,0.011014170473316598
bimodal,101,0,gp_rbf,extrapolated,common,4096,-0.01841673475175,0.0035043220515542,1705.533746217748,0.3024526542439208,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.8662982150790554,True,0.0015308749862015,0.832957088983128,0.0,-0.832957088983128,True,analytic_or_scalar_quadrature,0.014924391344177224
bimodal,101,0,gp_rbf,extrapolated,rare,65536,-0.0144831545781442,0.022707979791636,427.63048628810446,0.0034446653460579,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,-0.1974399653743113,True,0.0107663749950006,0.18004779606350096,0.0,-0.18004779606350096,True,analytic_or_scalar_quadrature,0.0029090147326660265
bimodal,101,1701,mdn4,central,common,4096,0.8680631748862514,0.0013741813623463,2035.720939821334,0.4113127001572398,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.0993258622445845,True,0.0077675000065937,0.9658331817661894,0.8680631748862514,-0.09777000687993798,True,original_independent_MC,0.001555855364646641
bimodal,101,1701,mdn4,central,rare,65536,0.0867870403849272,0.0045018540734241,423.54722938594233,7.142722634213003e-12,True,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,-0.1002781398658217,False,0.1669689589762129,0.18003941506712395,0.0867870403849272,-0.09325237468219676,True,original_independent_MC,0.007025765183624938
bimodal,101,1701,mdn4,boundary,common,4096,0.7680126079694428,0.0190276188944065,256.50338708572133,0.0222252409029562,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,0.1523472929718828,True,0.0068932920112274,0.6101222634713734,0.7680126079694428,0.15789034449806938,True,original_independent_MC,0.005543051526186504
bimodal,101,1701,mdn4,boundary,rare,65536,0.2366465293864654,0.0199713802490144,301.73606998640673,1.0942356973900151e-05,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,0.0455644385455669,True,0.1652510419953614,0.1800679203675819,0.2366465293864654,0.05657860901888351,True,original_independent_MC,0.011014170473316598
bimodal,101,1701,mdn4,extrapolated,common,16384,0.4853915252612574,0.0113153824585848,565.5010656121426,0.0154555811875473,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.3624899550660478,True,0.0356263749999925,0.832957088983128,0.4853915252612574,-0.34756556372187064,True,original_independent_MC,0.014924391344177224
bimodal,101,1701,mdn4,extrapolated,rare,65536,0.2810624178715176,0.0183512994028206,276.2285116900845,0.001130401827559,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,0.0981056070753505,True,0.1642852500081062,0.18004779606350096,0.2810624178715176,0.10101462180801662,True,original_independent_MC,0.0029090147326660265
bimodal,101,2903,mdn4,central,common,4096,0.959738255113358,0.0069203436377298,1921.5232188265736,0.3725643390376261,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.007650782017478,True,0.0074234170024283,0.9658331817661894,0.959738255113358,-0.0060949266528314006,True,original_independent_MC,0.001555855364646641
bimodal,101,2903,mdn4,central,rare,65536,0.1627164762573789,0.017929307975276,39.98466748094588,4.281956384644899e-11,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,-0.0243487039933699,False,0.1622276669950224,0.18003941506712395,0.1627164762573789,-0.01732293880974506,False,original_independent_MC,0.007025765183624938
bimodal,101,2903,mdn4,boundary,common,4096,0.76461754221697,0.0101553172566538,278.5929743752227,0.018944713172272,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,0.14895222721941,True,0.0073489170172251,0.6101222634713734,0.76461754221697,0.15449527874559654,True,original_independent_MC,0.005543051526186504
bimodal,101,2903,mdn4,boundary,rare,16384,0.1646875618895745,0.0070657717072117,304.3634971629862,6.68697592523814e-06,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,-0.026394528951324,True,0.0358165419893339,0.1800679203675819,0.1646875618895745,-0.015380358478007394,True,original_independent_MC,0.011014170473316598
bimodal,101,2903,mdn4,extrapolated,common,4096,0.4957136750941426,0.0054110713969474,398.7812028264998,0.0459709650554935,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.3521678052331626,True,0.0068837089929729,0.832957088983128,0.4957136750941426,-0.33724341388898543,True,original_independent_MC,0.014924391344177224
bimodal,101,2903,mdn4,extrapolated,rare,65536,0.1794890518705584,0.0145264063025922,224.0915862580085,0.000526381493161,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,-0.0034677589256086,True,0.1624750409973785,0.18004779606350096,0.1794890518705584,-0.0005587441929425507,True,original_independent_MC,0.0029090147326660265
bimodal,101,0,ridge,central,common,4096,0.6133153852859557,0.0024504586960556,2523.2686528808836,0.4486123771330925,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.3540736518448801,True,0.0007141670212149,0.9658331817661894,0.6141743545466873,-0.35165882721950203,True,analytic_or_scalar_quadrature,0.001555855364646641
bimodal,101,0,ridge,central,rare,65536,0.3347091534285113,0.0380492970676045,8.86511666055968,7.178273609653548e-08,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,0.1476439731777623,False,0.00940083299065,0.18003941506712395,0.6141743545466876,0.4341349394795636,True,analytic_or_scalar_quadrature,0.007025765183624938
bimodal,101,0,ridge,boundary,common,16384,0.6141534479582546,0.0181908218482308,576.4058947103713,0.0097220801480893,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,-0.0015118670393053,True,0.0025272920029237,0.6101222634713734,0.6141743545466875,0.004052091075314013,True,analytic_or_scalar_quadrature,0.005543051526186504
bimodal,101,0,ridge,boundary,rare,65536,0.6083750828739196,0.0088291229356693,625.9265056926479,0.0020071894414168,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,0.417292992033021,True,0.0090420829947106,0.1800679203675819,0.6141743545466873,0.43410643417910544,True,analytic_or_scalar_quadrature,0.011014170473316598
bimodal,101,0,ridge,extrapolated,common,65536,0.2570955761219433,0.0353727691878196,1.059133964919989,2.4108243536406987e-11,False,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.5907859042053619,False,0.009266958979424,0.832957088983128,0.6141743545466873,-0.2187827344364407,True,analytic_or_scalar_quadrature,0.014924391344177224
bimodal,101,0,ridge,extrapolated,rare,4096,0.6216576134244528,0.0066484141109422,819.677419682956,0.1041260572041905,True,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,0.4387008026282857,True,0.0007908329716883,0.18004779606350096,0.6141743545466871,0.43412655848318615,True,analytic_or_scalar_quadrature,0.0029090147326660265
bimodal,101,1701,student_rank2,central,common,4096,0.6761006402961108,0.0041043520166643,2315.4510788367816,0.4126208658638254,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.291288396834725,True,0.0016289999475702,0.9658331817661894,0.6647344679400997,-0.30109871382608966,True,analytic_or_scalar_quadrature,0.001555855364646641
bimodal,101,1701,student_rank2,central,rare,65536,1.0000074724280308,0.078011611521649,17.818750037971206,0.0001720996244142,False,262144,0.1870651802507489,0.0138327924496837,69.94343851319515,6.643323032926175e-11,False,0.8129422921772819,False,0.0202574580325745,0.18003941506712395,0.9863096647588612,0.8062702496917372,True,analytic_or_scalar_quadrature,0.007025765183624938
bimodal,101,1701,student_rank2,boundary,common,16384,0.606912283423616,0.002630318056221,298.75777725417015,0.0047594707081903,True,65536,0.6156653149975599,0.0029210998687198,5035.927422688582,0.021386900777236,True,-0.0087530315739439,True,0.0052265420090407,0.6101222634713734,0.6133812828044753,0.003259019333101909,True,analytic_or_scalar_quadrature,0.005543051526186504
bimodal,101,1701,student_rank2,boundary,rare,65536,0.7356331734245338,0.0042173694234588,206.82929228505,0.0008202205837293,True,65536,0.1910820908408985,0.0038416816106025,1079.6683076316024,1.0520413133416331e-05,True,0.5445510825836353,True,0.0203951250296086,0.1800679203675819,0.7221447620540904,0.5420768416865085,True,analytic_or_scalar_quadrature,0.011014170473316598
bimodal,101,1701,student_rank2,extrapolated,common,16384,0.0214431014617581,0.0068690470157755,414.7656942844754,1.612060250678291e-05,True,262144,0.8478814803273053,0.0047204677724705,433.8741561225986,0.0001203431935659,True,-0.8264383788655472,True,0.0054452500189654,0.832957088983128,0.02076102787236067,-0.8121960611107674,True,analytic_or_scalar_quadrature,0.014924391344177224
bimodal,101,1701,student_rank2,extrapolated,rare,65536,0.0023673587585183,0.0238333013966814,163.62590359762757,3.60919787355602e-05,False,65536,0.182956810796167,0.0056850243537931,4677.834096242505,0.0005799674670608,True,-0.1805894520376487,False,0.0203614589991047,0.18004779606350096,0.01950631443084938,-0.16054148163265158,True,analytic_or_scalar_quadrature,0.0029090147326660265
bimodal,101,2903,student_rank2,central,common,4096,0.6616915014944852,0.0030307180768926,2224.583391616429,0.3920140754439298,True,65536,0.967389037130836,0.0005233367401955,36159.78828703972,0.478012134552829,True,-0.3056975356363507,True,0.0015900420257821,0.9658331817661894,0.6633550297705879,-0.30247815199560146,True,analytic_or_scalar_quadrature,0.001555855364646641
